Customer_id,Area,Children,Education,Employment,Marital,Churn,Outage_sec_perweek,Techie,Contract,Tablet,InternetService,Multiple,TechSupport,Tenure,MonthlyCharge,Bandwidth_GB_Year
P198173,Urban,2.0,Other,Full Time,Widowed,No,16.76667,No,Month-to-month,No,No Internet Service,No,No,43.96321,177.7032,4140.577
K962315,Urban,1.0,Some College,Student,Separated,No,4.506367,No,Month-to-month,No,No Internet Service,No,No,0.0,140.4878,5640.828
H712105,Suburban,0.0,Bachelor's,Retired,Never Married,No,6.345157,No,Month-to-month,No,No Internet Service,Yes,Yes,57.36298,194.0284,5222.665
F456395,Rural,3.0,No Degree,Full Time,Widowed,No,6.001402,No,Month-to-month,No,DSL,Yes,No,68.4414,127.6472,6381.434
P834833,Rural,0.0,High School or GED,Full Time,Married,No,38.73022,No,One year,Yes,No Internet Service,No,Yes,0.0,156.4206,5851.532
G45989,Rural,6.0,Some College,Retired,Divorced,No,15.67977,Yes,One year,Yes,DSL,No,No,54.17218,117.7439,5116.876
U862685,Rural,8.0,No Degree,Full Time,Widowed,No,6.641638,No,One year,Yes,DSL,No,No,67.98735,222.2479,6792.67
F28689,Suburban,0.0,Bachelor's,Unemployed,Married,No,10.609,No,One year,Yes,DSL,Yes,No,56.49332,124.5027,0.0
D429172,Suburban,3.0,Some College,Full Time,Widowed,No,15.34309,No,One year,Yes,DSL,Yes,No,52.20612,148.4057,4977.815
J420961,Urban,3.0,High School or GED,Full Time,Never Married,No,14.63109,No,One year,No,No Internet Service,Yes,Yes,46.24636,184.9279,4338.467
V207992,Suburban,0.0,Bachelor's,Part Time,Never Married,No,10.03672,No,One year,No,DSL,Yes,Yes,52.90819,184.5957,4998.863
C941408,Urban,0.0,No Degree,Full Time,Separated,No,8.722314,No,Two Year,No,Fiber Optic,No,No,64.92481,124.6937,5469.698
X923330,Rural,1.0,Some College,Unemployed,Never Married,No,34.09965,No,One year,No,No Internet Service,Yes,No,48.83733,197.1138,4245.418
Y567471,Suburban,1.0,No Degree,Full Time,Widowed,No,9.795947,No,Month-to-month,No,DSL,No,Yes,58.53134,176.7499,0.0
R246702,Rural,3.0,Postgraduate,Full Time,Divorced,No,10.20187,No,Month-to-month,Yes,Fiber Optic,No,No,71.44364,243.1939,6700.749
Q65833,Rural,2.0,Some College,Full Time,Never Married,No,11.61561,No,Month-to-month,Yes,Fiber Optic,Yes,No,61.53436,183.3832,5373.367
K989845,Suburban,0.0,Bachelor's,Full Time,Never Married,No,10.0339,No,Two Year,No,Fiber Optic,No,No,67.9711,150.2505,5999.972
K175026,Urban,0.0,High School or GED,Student,Divorced,No,5.576136,No,Two Year,No,No Internet Service,No,No,59.67243,127.7863,5441.886
X83659,Rural,0.0,High School or GED,Part Time,Widowed,No,10.25308,No,Month-to-month,No,No Internet Service,No,No,48.07729,127.7474,0.0
J787685,Suburban,0.0,Bachelor's,Unemployed,Separated,No,13.33919,No,Month-to-month,Yes,Fiber Optic,No,No,66.37599,185.4454,5858.143
B738725,Rural,7.0,Associate's,Student,Widowed,No,10.84601,No,Two Year,No,No Internet Service,Yes,Yes,66.51398,174.8194,6082.696
I887277,Rural,3.0,High School or GED,Part Time,Widowed,No,8.419828,No,One year,No,Fiber Optic,No,No,52.58164,137.6057,4639.229
S796673,Rural,0.0,No Degree,Student,Married,No,9.121453,No,Two Year,No,Fiber Optic,Yes,Yes,43.19701,180.8588,3759.112
D130964,Suburban,3.0,High School or GED,Full Time,Divorced,No,9.209779,Yes,One year,No,Fiber Optic,No,No,40.14232,230.5553,4024.612
E875593,Urban,0.0,Some College,Full Time,Divorced,No,16.25218,No,Month-to-month,Yes,DSL,No,No,0.0,153.9807,5682.485
U593443,Urban,0.0,Postgraduate,Full Time,Widowed,No,6.937893,No,Month-to-month,No,Fiber Optic,Yes,No,70.50969,179.165,6089.654
F763031,Suburban,3.0,High School or GED,Full Time,Never Married,No,14.62072,No,Month-to-month,No,No Internet Service,No,No,44.92195,129.6886,4179.651
J838241,Suburban,0.0,Some College,Full Time,Married,No,7.856754,Yes,Month-to-month,Yes,Fiber Optic,No,No,46.86027,136.3435,4103.155
A166877,Rural,0.0,High School or GED,Full Time,Never Married,No,11.20239,No,Two Year,No,Fiber Optic,No,No,49.16112,162.1259,4293.056
J348423,Urban,1.0,High School or GED,Part Time,Never Married,No,12.40514,Yes,Month-to-month,No,Fiber Optic,No,Yes,55.23911,163.085,4778.808
D366186,Suburban,0.0,High School or GED,Part Time,Divorced,No,10.7936,No,Two Year,Yes,No Internet Service,Yes,No,68.32444,138.1665,5914.162
A764334,Urban,0.0,High School or GED,Full Time,Separated,No,7.206517,No,One year,No,Fiber Optic,Yes,Yes,67.94252,171.6558,0.0
F515768,Rural,2.0,Some College,Full Time,Married,No,10.52076,No,One year,No,DSL,Yes,No,67.75508,139.1993,6310.388
X658080,Suburban,3.0,High School or GED,Retired,Married,No,11.22859,No,Month-to-month,No,DSL,Yes,Yes,0.0,232.3962,6340.698
U449322,Urban,1.0,High School or GED,Retired,Separated,No,15.04371,No,Two Year,No,Fiber Optic,No,No,63.80541,182.9212,5475.23
N385296,Rural,0.0,Postgraduate,Retired,Separated,No,35.27238,No,Month-to-month,No,Fiber Optic,Yes,No,53.9011,174.1169,4571.147
I928058,Urban,1.0,Associate's,Full Time,Divorced,No,37.61499,No,One year,No,DSL,No,No,51.96957,156.1328,0.0
A362559,Suburban,0.0,Bachelor's,Full Time,Separated,No,8.544082,No,Month-to-month,No,DSL,No,No,66.23938,164.5509,6171.921
O76955,Rural,2.0,High School or GED,Full Time,Widowed,No,16.88885,No,Month-to-month,Yes,Fiber Optic,No,No,51.9774,159.819,4639.901
U887076,Suburban,0.0,Associate's,Full Time,Widowed,No,6.92204,No,One year,Yes,DSL,No,No,64.33534,116.729,5981.787
H906819,Urban,8.0,Bachelor's,Full Time,Widowed,No,12.85558,No,Month-to-month,No,DSL,Yes,Yes,67.28651,184.7269,6489.765
D40159,Suburban,0.0,Other,Unemployed,Married,No,8.721809,No,Month-to-month,No,Fiber Optic,No,Yes,0.0,160.3234,5307.209
J341138,Suburban,6.0,Some College,Full Time,Widowed,Yes,12.51939,Yes,Month-to-month,No,Fiber Optic,Yes,No,0.0,277.964,6126.605
X671633,Rural,0.0,Bachelor's,Student,Married,No,15.534,No,One year,Yes,No Internet Service,Yes,No,71.25391,137.8541,6123.115
N739983,Suburban,3.0,Associate's,Full Time,Widowed,No,4.465842,No,Month-to-month,No,Fiber Optic,No,No,62.42366,170.1942,5453.508
I536159,Urban,0.0,Some College,Full Time,Divorced,No,5.699025,No,One year,No,Fiber Optic,No,Yes,63.03261,124.8349,0.0
A544408,Rural,3.0,Some College,Full Time,Divorced,No,10.50876,No,Two Year,No,No Internet Service,No,No,47.74031,150.0392,0.0
L628548,Rural,0.0,Associate's,Retired,Widowed,No,10.24758,No,Month-to-month,No,Fiber Optic,Yes,No,66.21339,147.3796,5473.038
W370920,Rural,0.0,High School or GED,Full Time,Separated,No,42.91515,No,Month-to-month,No,No Internet Service,Yes,Yes,46.84079,200.5136,4183.3
X581120,Rural,0.0,Other,Part Time,Divorced,No,11.38804,No,Two Year,No,Fiber Optic,No,Yes,71.68601,173.7626,6290.206
Z271244,Urban,0.0,No Degree,Full Time,Widowed,No,9.368922,No,Month-to-month,No,Fiber Optic,No,No,61.12409,170.1645,5304.082
Q408580,Suburban,0.0,Bachelor's,Full Time,Separated,No,10.42163,No,One year,No,DSL,Yes,No,48.98892,183.4835,4863.466
M667303,Suburban,1.0,High School or GED,Part Time,Widowed,No,6.679107,No,Two Year,Yes,DSL,No,Yes,57.99615,201.2841,5838.093
T939239,Rural,1.0,No Degree,Unemployed,Married,No,6.574594,Yes,Month-to-month,Yes,DSL,Yes,Yes,0.0,163.2397,5141.957
B689525,Suburban,0.0,High School or GED,Full Time,Widowed,No,6.392112,Yes,Two Year,No,DSL,Yes,No,66.42406,146.7388,6195.028
X809326,Rural,0.0,Postgraduate,Unemployed,Never Married,No,8.615625,Yes,Month-to-month,No,No Internet Service,Yes,No,54.21707,161.4222,4688.358
C304454,Urban,1.0,No Degree,Full Time,Divorced,No,4.691535,No,Two Year,No,Fiber Optic,No,No,71.15468,136.1478,0.0
X189820,Suburban,0.0,High School or GED,Student,Married,Yes,10.34336,Yes,Month-to-month,No,No Internet Service,No,No,64.6373,178.649,5838.571
Z874007,Suburban,3.0,High School or GED,Full Time,Never Married,No,9.98834,Yes,Month-to-month,No,No Internet Service,No,No,48.38976,107.867,4327.184
P915334,Suburban,0.0,Some College,Full Time,Divorced,No,14.65992,No,One year,No,No Internet Service,Yes,No,65.39241,138.214,5602.94
M115442,Rural,6.0,High School or GED,Full Time,Never Married,No,10.51941,No,Month-to-month,No,No Internet Service,Yes,Yes,71.24523,147.3936,6381.86
A97903,Rural,0.0,High School or GED,Full Time,Divorced,No,38.94551,No,One year,Yes,Fiber Optic,No,Yes,65.85431,248.0848,5978.884
V556375,Urban,0.0,Some College,Full Time,Widowed,Yes,8.13073,No,Two Year,Yes,DSL,Yes,Yes,44.42372,270.5177,4963.969
P849493,Rural,0.0,Some College,Student,Married,No,10.32871,No,Two Year,No,DSL,Yes,Yes,61.90557,172.6229,5860.25
L877029,Rural,0.0,Bachelor's,Part Time,Separated,No,12.59008,No,Two Year,Yes,Fiber Optic,Yes,No,59.60865,192.8115,5251.896
O156883,Suburban,0.0,High School or GED,Full Time,Never Married,No,8.800118,No,One year,No,Fiber Optic,Yes,Yes,63.56661,173.3602,5556.021
T240001,Rural,3.0,No Degree,Full Time,Never Married,No,7.089826,No,Month-to-month,No,DSL,Yes,No,67.19702,175.7579,6425.619
Z809322,Suburban,1.0,High School or GED,Part Time,Married,Yes,6.774227,No,Month-to-month,No,DSL,No,No,41.98389,198.3796,4333.831
K915391,Suburban,0.0,High School or GED,Full Time,Never Married,No,15.84312,Yes,Two Year,Yes,Fiber Optic,No,Yes,67.71773,161.7173,5852.595
P842540,Urban,0.0,Some College,Full Time,Widowed,No,7.831686,No,Month-to-month,No,Fiber Optic,No,No,0.0,172.2807,5453.057
T508881,Suburban,1.0,Some College,Full Time,Separated,No,11.8153,No,One year,No,No Internet Service,No,No,61.73668,154.6601,0.0
Q166427,Urban,2.0,High School or GED,Full Time,Widowed,No,9.025722,No,Month-to-month,Yes,No Internet Service,No,No,44.01106,115.5169,3964.304
D455065,Suburban,1.0,No Degree,Full Time,Never Married,No,9.639538,No,Month-to-month,Yes,DSL,No,No,57.1358,118.4721,5277.71
K830298,Urban,2.0,Bachelor's,Full Time,Divorced,No,40.26435,No,Month-to-month,No,No Internet Service,No,No,48.99944,121.0038,4249.008
X682774,Urban,0.0,High School or GED,Student,Married,No,8.468782,No,Month-to-month,No,Fiber Optic,Yes,No,59.64017,181.7817,5294.992
D998975,Suburban,2.0,Bachelor's,Full Time,Widowed,Yes,17.31272,No,Month-to-month,No,Fiber Optic,No,No,57.37711,247.1865,5558.648
T45538,Rural,3.0,Associate's,Unemployed,Divorced,No,15.54361,No,Two Year,No,Fiber Optic,Yes,No,70.35289,182.4247,6058.624
D557600,Suburban,0.0,Some College,Full Time,Separated,No,9.127051,No,Month-to-month,No,No Internet Service,Yes,Yes,71.58111,147.859,6001.86
L456266,Rural,2.0,High School or GED,Unemployed,Divorced,No,10.2901,No,Month-to-month,No,Fiber Optic,No,Yes,68.08277,128.4448,5774.249
H628307,Urban,0.0,Associate's,Full Time,Divorced,No,13.62013,No,Month-to-month,No,Fiber Optic,No,No,60.08453,172.3717,0.0
O686657,Urban,6.0,High School or GED,Full Time,Never Married,No,9.415709,No,One year,No,Fiber Optic,Yes,Yes,0.0,275.5523,6012.531
C859659,Urban,1.0,Other,Full Time,Married,No,8.609657,No,Month-to-month,No,Fiber Optic,No,No,51.25081,150.6179,4511.138
O257034,Urban,0.0,Some College,Full Time,Separated,No,14.33579,No,Two Year,No,DSL,Yes,No,65.71379,163.9512,6124.759
O974496,Rural,0.0,High School or GED,Full Time,Never Married,No,11.08837,No,Month-to-month,Yes,Fiber Optic,No,Yes,60.48793,197.6772,5406.56
R213587,Urban,0.0,High School or GED,Full Time,Divorced,No,7.363234,No,Month-to-month,No,Fiber Optic,No,No,50.49242,135.8681,4357.295
Y563908,Rural,0.0,Bachelor's,Full Time,Divorced,No,8.090901,No,Month-to-month,Yes,Fiber Optic,Yes,No,69.48617,265.1648,6714.393
L933769,Suburban,0.0,Bachelor's,Full Time,Widowed,No,12.21925,No,Month-to-month,No,Fiber Optic,No,No,66.53731,135.2314,5420.187
M314123,Urban,1.0,Associate's,Full Time,Married,No,8.243274,No,One year,Yes,Fiber Optic,No,No,67.66702,168.183,5772.069
U489831,Rural,0.0,High School or GED,Retired,Separated,No,10.13879,Yes,Month-to-month,No,DSL,No,Yes,0.0,164.4427,5760.326
K170633,Rural,0.0,Some College,Student,Never Married,No,12.94677,No,Month-to-month,Yes,DSL,Yes,No,70.40113,171.1104,6536.993
R389257,Rural,3.0,Some College,Retired,Never Married,No,36.93677,No,Month-to-month,No,DSL,No,No,71.34763,146.1088,6460.958
A472924,Urban,1.0,No Degree,Unemployed,Married,No,10.14506,No,Two Year,No,Fiber Optic,Yes,No,55.07277,172.0047,4849.092
V91941,Rural,0.0,Some College,Full Time,Divorced,No,13.89524,Yes,Month-to-month,Yes,DSL,Yes,No,46.23966,136.9088,4399.17
G793552,Rural,2.0,No Degree,Full Time,Never Married,No,5.258028,No,Month-to-month,Yes,No Internet Service,No,Yes,68.82603,154.0024,6115.019
M106741,Suburban,2.0,Some College,Full Time,Widowed,No,10.82548,No,One year,No,Fiber Optic,Yes,Yes,48.2368,204.3344,0.0
E476561,Suburban,1.0,Some College,Full Time,Married,No,9.470909,Yes,Two Year,Yes,Fiber Optic,No,No,50.71914,182.6165,4468.542
P488779,Suburban,6.0,High School or GED,Full Time,Divorced,No,8.366751,No,Month-to-month,No,DSL,Yes,No,69.08879,245.5245,6954.345
W133136,Suburban,0.0,High School or GED,Retired,Married,No,8.338162,No,Month-to-month,Yes,Fiber Optic,Yes,Yes,65.03729,275.3421,5890.998
G753886,Suburban,2.0,High School or GED,Retired,Divorced,No,9.419064,No,One year,No,DSL,Yes,Yes,68.90291,172.0679,6368.534
W100046,Rural,3.0,No Degree,Full Time,Separated,No,11.20655,No,Month-to-month,No,Fiber Optic,No,Yes,66.62554,139.8519,5715.04
Y558408,Suburban,1.0,Associate's,Full Time,Married,No,8.677651,No,Two Year,No,No Internet Service,Yes,Yes,44.15083,163.7686,3988.109
G670932,Rural,0.0,Some College,Part Time,Married,No,5.627446,No,One year,No,DSL,Yes,No,60.45224,171.3986,5743.829
M366659,Urban,2.0,Some College,Retired,Married,No,39.99833,No,Month-to-month,No,Fiber Optic,No,Yes,46.04312,191.2207,4164.433
L628907,Urban,0.0,High School or GED,Full Time,Separated,No,10.07947,No,Month-to-month,No,Fiber Optic,No,Yes,71.97999,148.1509,6090.325
T972795,Urban,4.0,No Degree,Full Time,Widowed,No,9.664606,No,Month-to-month,No,Fiber Optic,Yes,No,57.49156,182.8904,5284.148
T30297,Rural,1.0,High School or GED,Full Time,Separated,No,13.48804,No,Month-to-month,No,Fiber Optic,Yes,No,62.6698,181.9508,5451.62
L263294,Suburban,0.0,Postgraduate,Full Time,Never Married,No,10.85026,No,Two Year,Yes,DSL,No,Yes,50.09011,137.536,4779.866
Z05770,Rural,0.0,Some College,Full Time,Never Married,No,9.873581,No,Two Year,No,Fiber Optic,No,Yes,46.55588,163.0972,4232.407
P351495,Suburban,3.0,Bachelor's,Full Time,Divorced,No,12.70645,Yes,Two Year,Yes,No Internet Service,Yes,No,64.67959,243.7515,5994.369
E716533,Suburban,2.0,Some College,Student,Never Married,No,9.281621,No,One year,Yes,No Internet Service,Yes,No,66.88596,221.9967,0.0
T137854,Suburban,0.0,Some College,Full Time,Never Married,No,11.0865,No,Month-to-month,Yes,Fiber Optic,No,No,68.83881,158.9147,5913.928
F544673,Suburban,0.0,High School or GED,Full Time,Divorced,No,12.67608,No,One year,No,Fiber Optic,Yes,No,0.0,181.2382,5056.968
C672333,Suburban,4.0,Some College,Full Time,Divorced,No,9.988197,No,Two Year,Yes,DSL,Yes,No,60.1263,136.6751,5681.824
M979438,Suburban,0.0,High School or GED,Student,Widowed,No,8.263977,No,Month-to-month,No,No Internet Service,Yes,No,64.39513,173.6318,5860.24
T208157,Rural,0.0,No Degree,Full Time,Divorced,No,10.90826,No,Two Year,No,Fiber Optic,No,No,71.23142,148.6813,6108.902
Z624049,Urban,0.0,High School or GED,Student,Widowed,No,10.98044,No,Month-to-month,No,No Internet Service,Yes,No,60.95606,137.3016,0.0
T908779,Suburban,2.0,Bachelor's,Full Time,Widowed,No,6.397149,No,Month-to-month,No,No Internet Service,No,No,69.3778,106.7367,0.0
U364727,Urban,0.0,Bachelor's,Full Time,Widowed,No,11.98523,No,Month-to-month,No,DSL,No,Yes,51.63569,151.9063,5010.806
U741276,Rural,10.0,Postgraduate,Full Time,Married,No,13.35459,No,One year,No,Fiber Optic,No,No,71.40639,243.0356,6900.075
A258709,Urban,1.0,Some College,Unemployed,Separated,No,9.23885,No,Month-to-month,No,Fiber Optic,No,Yes,70.18048,184.3131,6176.901
D989861,Suburban,0.0,High School or GED,Student,Never Married,No,9.164297,No,Month-to-month,No,DSL,No,No,69.10375,139.398,0.0
R195318,Rural,3.0,No Degree,Part Time,Married,No,17.20583,No,Month-to-month,No,Fiber Optic,No,No,62.25655,115.1811,5283.979
H463610,Suburban,3.0,Some College,Full Time,Divorced,No,31.51841,Yes,Month-to-month,Yes,DSL,Yes,No,70.65475,199.5944,6714.777
T186422,Urban,0.0,Bachelor's,Student,Never Married,No,14.52191,No,Month-to-month,No,Fiber Optic,No,No,46.05744,173.0997,4193.704
R896555,Urban,1.0,Some College,Full Time,Widowed,No,12.28043,No,Month-to-month,No,Fiber Optic,No,No,56.40122,148.4123,4725.259
V930652,Suburban,0.0,Some College,Full Time,Widowed,No,15.19454,No,Month-to-month,No,Fiber Optic,Yes,Yes,0.0,181.9496,4082.913
L200304,Urban,4.0,No Degree,Retired,Widowed,No,15.23709,No,Two Year,No,Fiber Optic,No,No,65.0829,176.5535,5909.336
D32957,Rural,4.0,High School or GED,Student,Separated,No,10.6429,Yes,Month-to-month,No,DSL,No,Yes,54.4197,154.1122,5253.832
G72246,Suburban,1.0,Bachelor's,Full Time,Divorced,No,4.515231,No,One year,No,No Internet Service,Yes,No,70.64245,133.0053,5915.025
P883191,Suburban,0.0,Some College,Full Time,Married,Yes,9.005334,No,Month-to-month,No,DSL,Yes,No,50.85505,232.4132,0.0
H850011,Suburban,0.0,Bachelor's,Full Time,Never Married,No,8.80512,No,Month-to-month,No,DSL,Yes,No,49.94733,125.8095,4741.134
H620090,Suburban,1.0,High School or GED,Full Time,Never Married,No,8.006646,No,Month-to-month,No,DSL,No,No,63.4564,152.558,6120.36
N865646,Suburban,7.0,Other,Full Time,Widowed,No,5.818763,No,Month-to-month,No,Fiber Optic,Yes,No,66.16906,182.5616,5924.594
G824974,Suburban,0.0,No Degree,Full Time,Separated,No,12.94571,No,Month-to-month,No,Fiber Optic,No,No,0.0,207.7972,5773.173
Q369666,Urban,0.0,Some College,Retired,Divorced,No,7.172749,No,Month-to-month,Yes,Fiber Optic,Yes,No,65.54203,181.4239,5797.697
M220404,Urban,2.0,High School or GED,Student,Widowed,No,11.72321,No,Two Year,No,Fiber Optic,Yes,No,70.52617,143.6446,6032.773
Y475968,Rural,0.0,Other,Full Time,Divorced,No,9.730157,No,Month-to-month,No,Fiber Optic,No,No,64.27877,125.259,5236.118
A581416,Urban,0.0,High School or GED,Full Time,Separated,No,9.878302,No,One year,No,DSL,Yes,No,61.47977,185.6174,0.0
T601214,Suburban,0.0,No Degree,Unemployed,Never Married,No,11.56661,No,Month-to-month,No,Fiber Optic,Yes,Yes,0.0,183.4418,4762.326
Q705427,Suburban,0.0,Associate's,Full Time,Divorced,No,11.82605,No,Two Year,No,DSL,No,No,61.69069,142.7282,5588.333
G161967,Urban,0.0,High School or GED,Full Time,Married,No,40.42857,No,Month-to-month,Yes,DSL,No,No,59.40963,158.5059,5622.71
B847382,Urban,0.0,Postgraduate,Full Time,Separated,No,9.002293,No,Month-to-month,Yes,DSL,No,Yes,40.43984,129.9082,4126.351
B346362,Rural,0.0,Bachelor's,Full Time,Divorced,No,10.32403,No,Month-to-month,No,No Internet Service,Yes,No,56.68677,161.4291,5156.019
Z629991,Suburban,0.0,High School or GED,Full Time,Separated,No,5.434482,No,Two Year,Yes,DSL,No,No,60.29749,132.6021,0.0
H16644,Urban,4.0,No Degree,Part Time,Divorced,No,9.093687,Yes,Month-to-month,No,DSL,No,Yes,59.13074,129.7764,5472.481
X83894,Rural,3.0,Postgraduate,Full Time,Never Married,No,9.710178,No,Two Year,No,DSL,No,No,57.58191,130.7729,5500.527
K350921,Urban,0.0,High School or GED,Full Time,Divorced,No,13.03797,No,One year,No,No Internet Service,No,No,61.30199,78.45634,5276.418
Q920054,Suburban,2.0,Associate's,Full Time,Divorced,No,14.71257,No,Month-to-month,No,DSL,No,No,71.16373,129.1759,6592.589
P81280,Rural,0.0,No Degree,Full Time,Never Married,No,6.66759,No,Month-to-month,No,Fiber Optic,No,Yes,62.96706,161.4027,5447.157
R68561,Rural,0.0,Some College,Full Time,Widowed,Yes,14.49358,No,Month-to-month,No,Fiber Optic,No,No,0.0,209.7751,4954.03
D553284,Suburban,0.0,Some College,Student,Separated,No,2.139006,No,One year,No,No Internet Service,Yes,No,53.90038,174.4915,5202.412
N729901,Rural,0.0,Other,Student,Separated,No,7.551066,No,Month-to-month,No,DSL,Yes,No,68.61974,173.479,6399.941
F413995,Urban,7.0,Postgraduate,Full Time,Separated,No,10.63064,No,One year,No,Fiber Optic,Yes,No,51.9989,239.4291,4979.183
I728035,Urban,0.0,Some College,Unemployed,Married,No,11.86997,No,Month-to-month,No,DSL,No,No,50.8022,129.8792,4815.694
F582818,Suburban,0.0,No Degree,Student,Never Married,No,7.489087,No,One year,No,Fiber Optic,No,No,54.93761,138.2788,4610.508
H794689,Urban,0.0,Other,Full Time,Widowed,No,14.04814,No,Month-to-month,No,DSL,No,No,61.10676,127.5583,5631.45
W814496,Rural,1.0,High School or GED,Full Time,Separated,No,7.21166,No,Month-to-month,Yes,DSL,Yes,No,47.45044,159.8997,4486.583
E765230,Urban,1.0,Bachelor's,Part Time,Widowed,No,11.32271,No,Two Year,No,Fiber Optic,Yes,No,58.57706,205.0937,5359.343
I858836,Urban,1.0,No Degree,Unemployed,Married,No,5.909194,Yes,Two Year,No,DSL,No,No,66.39293,132.4283,0.0
F530804,Suburban,0.0,High School or GED,Full Time,Married,No,11.6786,No,Month-to-month,No,DSL,No,No,66.2578,120.0231,0.0
U870891,Urban,2.0,Some College,Retired,Separated,No,9.434656,No,Month-to-month,No,Fiber Optic,No,No,60.10972,124.5776,5140.008
H672869,Urban,0.0,Some College,Full Time,Separated,No,15.66555,No,Month-to-month,No,Fiber Optic,No,No,62.10686,151.1351,5287.643
J153143,Urban,0.0,Associate's,Unemployed,Married,No,9.075408,No,Two Year,No,Fiber Optic,Yes,No,57.56332,242.146,5610.807
